ad_id,rooms_count,area_m2,ceiling_height_m,price_rub,metro_distance_min,floors,passenger_elevator,cargo_elevator,bathroom_combined,bathroom_separate,balcony,loggia,price_per_metr,apartment_density,near_metro,parking_encoded,type_house_encoded,renovation_Дизайнерский,renovation_Евроремонт,renovation_Косметический,windows_На улицу,windows_На улицу и двор,garbage_chute_Нет,district_encoded,children_allowed_Нет,pets_allowed_Нет,premium_apartment
274177400,1,40,2.64,30000,20,22,3,0,1,0,0,1,750,40,0,2,5,False,False,True,False,False,False,6,False,True,0
273379337,1,38,2.64,30000,20,17,2,1,0,0,0,1,789,38,0,1,5,False,False,True,False,False,False,2,True,True,0
274164058,1,38,2.99,32000,8,14,0,0,1,0,1,0,842,38,1,2,5,False,False,True,False,False,True,2,False,False,0
273764363,1,42,2.99,32000,20,15,2,0,0,1,1,0,754,42,0,2,5,False,False,True,False,False,False,2,False,True,0
274173656,1,44,2.99,35000,12,14,1,1,1,0,0,1,782,44,0,1,5,False,False,True,True,False,True,2,True,True,0
274063411,2,58,2.64,36000,22,22,2,1,0,1,0,1,620,29,0,1,5,False,False,True,False,False,False,6,True,True,0
236543080,1,36,2.99,38000,10,9,1,1,1,0,1,0,1055,36,0,2,5,False,True,False,False,False,True,2,False,False,0
256888072,1,42,2.75,38000,19,17,2,1,0,1,1,1,904,42,0,1,5,False,True,False,False,False,False,2,True,True,0
271083068,1,41,2.99,40000,0,15,2,1,0,1,1,0,970,41,1,2,5,False,True,False,False,False,True,2,True,True,0
274622371,2,64,2.74,40000,15,14,2,0,0,1,1,0,625,32,0,2,5,False,False,True,False,False,False,2,False,False,0
274917579,2,55,2.99,40000,10,14,1,1,0,1,0,2,727,27,0,1,4,False,True,False,False,False,True,2,False,True,0
274922675,1,35,2.99,40000,7,19,2,1,0,1,0,1,1142,35,1,1,4,False,True,False,False,True,False,2,False,True,0
274482454,2,63,2.99,40000,10,14,2,0,0,1,0,1,626,31,0,1,5,False,False,True,False,False,False,2,False,True,0
274099537,2,67,2.99,43000,19,17,2,0,0,1,0,1,641,33,0,2,4,False,True,False,False,False,False,2,False,True,0
167911714,1,38,2.64,45000,0,17,1,1,1,0,1,0,1159,38,1,1,5,True,False,False,True,False,False,2,True,True,0
274632558,3,56,2.64,45000,15,12,2,0,1,0,0,2,803,18,0,2,5,False,False,True,False,False,False,2,False,True,0
273080406,3,75,2.99,45000,9,14,1,1,0,1,1,1,600,25,1,1,5,False,True,False,False,True,False,2,True,True,0
273202959,2,55,3.0,47000,17,14,1,1,0,0,0,1,854,27,0,1,5,False,True,False,False,False,False,2,False,True,0
270816267,3,82,2.99,65000,18,17,2,0,1,0,0,2,792,27,0,2,5,False,True,False,False,False,False,2,False,True,0
274580039,2,70,2.99,70000,10,3,0,0,1,0,0,0,1000,35,0,2,5,True,False,False,False,False,True,2,True,True,0
274945662,1,40,2.75,26000,15,22,1,1,0,1,0,1,650,40,0,2,5,False,False,True,False,False,False,2,True,True,0
228335421,1,31,2.99,27000,5,8,2,0,1,0,0,1,870,31,1,1,5,False,True,False,False,False,False,2,False,False,0
256834307,1,35,2.99,29000,5,18,1,1,1,0,1,0,828,35,1,1,5,False,True,False,False,False,False,3,False,True,0
274687179,1,27,2.99,30000,14,11,0,0,0,0,0,0,1111,27,0,2,4,False,True,False,False,False,True,2,False,True,0
230487451,1,40,2.74,30000,10,14,1,1,1,0,1,0,750,40,0,2,5,False,False,True,False,False,False,2,False,False,0
170068347,1,41,2.99,30000,0,15,2,2,0,1,0,1,731,41,1,1,2,False,True,False,False,False,False,2,False,True,0
273476724,1,32,2.99,30000,13,9,0,0,1,0,0,0,937,32,0,2,5,False,False,True,False,False,True,3,False,False,0
242234098,1,45,2.99,30000,4,17,0,0,0,1,0,1,666,45,1,2,4,False,False,True,False,False,False,2,False,False,0
271203810,1,38,2.6,32000,0,14,1,1,0,0,1,0,842,38,1,2,0,False,False,True,False,True,True,3,False,False,0
274831384,1,42,2.7,33000,8,14,2,1,0,1,0,1,785,42,1,1,4,False,False,True,False,False,False,2,False,True,0
274091308,1,39,3.0,33500,18,17,2,0,1,0,0,1,858,39,0,2,5,False,True,False,False,False,False,2,True,True,0
262355297,1,38,2.75,34000,23,22,3,0,0,0,0,1,883,38,0,2,5,False,False,True,True,False,False,2,False,True,0
273815149,1,46,2.8,38000,8,10,2,1,1,0,0,1,826,46,1,4,5,True,False,False,False,False,False,2,True,True,0
274259730,1,34,2.99,40000,10,15,2,0,1,0,0,1,1176,34,0,1,2,True,False,False,False,False,False,2,True,True,0
272275267,1,44,2.99,40000,27,15,2,0,0,0,0,1,909,44,0,2,2,False,False,True,False,False,False,2,True,True,0
273151859,1,38,3.0,40000,17,14,1,1,1,0,0,1,1052,38,0,1,5,False,False,True,True,False,False,2,False,True,0
274846125,2,55,2.99,44000,11,24,0,0,0,0,0,2,794,27,0,2,5,False,False,True,False,False,True,2,False,False,0
270525077,1,29,2.99,45000,14,11,0,0,1,0,1,0,1551,29,0,2,4,False,False,True,False,False,True,2,False,True,0
262081183,2,57,2.64,47000,24,22,3,0,0,1,0,1,824,28,0,2,5,False,True,False,False,False,False,6,False,True,0
274460195,1,38,2.99,49000,17,14,0,0,1,0,0,1,1289,38,0,2,5,False,True,False,True,False,True,2,False,True,0
274974124,2,44,2.99,54500,15,11,0,0,1,0,0,1,1238,22,0,3,5,False,True,False,True,False,True,2,False,True,0
274055451,3,70,2.99,71000,9,14,0,0,0,2,1,0,1014,23,1,2,5,False,True,False,False,True,True,2,False,True,0
274393865,3,87,2.99,80000,6,17,1,1,0,2,1,1,919,29,1,1,4,False,True,False,False,False,False,2,False,True,0
269265022,3,84,2.99,90000,6,16,1,1,1,0,1,0,1071,28,1,1,5,True,False,False,False,False,True,2,False,True,0
273593681,3,77,2.99,92000,19,17,0,0,0,1,0,1,1194,25,0,2,5,False,True,False,False,True,True,2,False,False,0
263724076,3,84,2.8,95000,35,16,1,1,0,0,1,0,1130,28,0,4,4,True,False,False,False,False,True,2,True,True,0
274689762,3,96,2.7,100000,15,17,2,1,1,0,0,1,1041,32,0,1,5,False,True,False,True,False,False,2,False,True,0
251618576,2,60,2.75,46000,23,22,1,1,0,0,1,0,766,30,0,4,5,False,True,False,False,True,False,2,False,False,0
186299640,1,38,3.0,32000,0,17,0,0,1,0,0,1,842,38,1,2,5,False,False,True,False,False,False,2,False,True,0
240575765,2,65,2.74,45000,4,14,2,0,0,1,1,1,692,32,1,2,5,False,True,False,False,False,False,2,False,True,0
238230007,1,43,2.99,38000,5,16,1,1,1,0,1,0,883,43,1,2,4,False,True,False,True,False,True,2,False,True,0
273672956,1,26,2.99,23000,15,3,0,0,0,0,0,0,884,26,0,2,5,False,True,False,False,False,True,2,True,True,0
274667443,1,36,2.99,34000,9,14,1,1,1,0,0,1,934,36,1,2,5,False,False,True,True,False,False,2,False,True,0
256518254,1,38,2.74,35000,17,17,2,1,1,0,1,0,921,38,0,1,3,False,True,False,True,False,False,2,False,True,0
265357607,1,30,3.2,35000,15,3,0,0,1,0,0,0,1147,30,0,1,2,False,False,True,False,False,True,2,True,True,0
245971204,1,38,2.64,35000,3,22,2,1,0,1,1,0,909,38,1,2,5,False,False,True,True,False,False,2,False,True,0
274344079,2,50,3.0,38000,15,14,2,0,0,0,0,0,760,25,0,1,4,False,True,False,False,False,False,2,True,True,0
274267929,2,52,2.74,42000,9,14,1,1,0,0,1,0,807,26,1,2,5,False,False,True,False,False,False,2,False,True,0
273318241,1,40,2.48,43000,15,8,1,1,1,0,1,0,1075,40,0,1,4,False,True,False,False,False,False,2,False,True,0
270883351,1,29,2.99,45000,14,11,3,3,1,0,0,0,1551,29,0,1,4,False,False,True,False,False,True,2,True,True,0
273780889,2,56,2.75,45000,22,22,3,0,0,1,0,1,803,28,0,2,4,False,True,False,False,True,False,2,True,True,0
272536453,2,54,3.0,45000,19,14,2,1,0,0,1,0,833,27,0,2,5,False,True,False,False,False,False,2,False,True,0
268878838,2,64,2.99,49700,12,14,2,0,0,1,1,0,776,32,0,2,5,False,False,True,False,False,False,2,True,True,0
270572812,2,48,2.8,50000,11,11,2,2,1,0,0,1,1039,24,0,1,4,False,True,False,False,True,True,2,False,True,0
269471423,5,124,2.99,100000,5,14,1,1,1,1,1,1,806,24,1,2,5,False,True,False,False,True,True,2,True,True,0
274741628,1,33,2.99,30000,14,11,0,0,0,0,0,0,909,33,0,2,4,False,False,True,False,False,True,2,True,True,0
274812555,1,37,2.74,32000,20,17,1,1,1,0,0,1,848,37,0,2,5,False,False,True,False,False,False,6,False,True,0
274939275,1,38,3.0,35000,20,17,2,1,0,1,0,1,921,38,0,2,5,False,True,False,True,False,False,2,False,False,0
274891201,1,40,2.75,35000,5,22,3,0,0,1,0,1,875,40,1,2,5,False,True,False,False,False,False,2,False,True,0
274792043,1,27,2.99,35000,29,9,2,0,1,0,0,1,1296,27,0,2,4,False,False,True,True,False,True,2,False,True,0
274557406,1,27,2.99,35000,7,14,2,0,0,0,0,0,1263,27,1,2,4,False,False,True,False,False,True,2,True,True,0
274537001,1,40,2.74,35500,20,17,2,1,0,0,1,0,887,40,0,2,5,False,False,True,False,False,False,6,True,True,0
274866930,1,41,2.99,39000,10,17,1,1,0,1,0,1,951,41,0,2,4,True,False,False,False,False,False,2,True,True,0
274917171,2,52,2.64,47000,15,12,2,0,0,1,1,0,900,26,0,2,5,False,False,True,True,False,False,2,False,True,0
274040469,3,102,3.0,330000,6,14,1,0,2,0,0,0,3235,34,1,4,5,True,False,False,False,True,True,2,False,True,0
274159090,5,238,3.2,500000,2,5,1,0,3,0,0,0,2100,47,1,1,5,False,True,False,False,True,True,6,False,False,0
271705861,5,234,3.5,500000,4,5,1,0,2,1,0,0,2136,46,1,2,8,True,False,False,False,False,True,6,False,True,0
212024381,4,134,3.0,270000,6,8,2,1,2,0,1,0,2013,33,1,4,4,True,False,False,False,False,False,6,False,True,0
268876926,4,108,3.2,230000,5,5,1,0,2,0,0,0,2129,27,1,2,5,False,True,False,False,True,True,6,False,False,0
272945877,4,168,2.99,300000,6,6,1,0,0,0,0,0,1785,42,1,2,5,False,True,False,False,False,True,6,True,True,0
273737770,3,160,2.99,150000,8,16,0,0,2,0,0,1,937,53,1,2,5,False,True,False,False,False,True,6,False,False,0
273632382,3,122,2.99,165000,5,4,0,0,1,0,0,0,1352,40,1,2,5,True,False,False,False,False,True,6,False,False,0
266473705,3,133,3.0,170000,5,16,2,1,2,0,0,1,1278,44,1,4,4,False,False,False,True,False,True,6,False,True,0
274665301,4,138,3.0,200000,5,6,1,0,2,1,0,0,1449,34,1,2,3,False,False,True,False,False,False,6,False,False,0
274239480,4,126,3.2,350000,5,2,0,0,1,1,0,0,2777,31,1,2,8,True,False,False,False,False,True,6,False,False,0
267738673,3,133,3.0,170000,5,17,1,1,2,0,1,0,1278,44,1,4,4,False,True,False,True,False,True,6,True,True,0
274547960,4,145,3.0,200000,4,4,0,0,0,2,0,0,1379,36,1,2,5,False,True,False,False,False,False,6,True,True,0
274968027,2,40,2.99,45000,6,12,2,0,0,1,1,0,1125,20,1,1,0,False,False,True,False,False,False,6,False,True,0
273781555,2,71,2.99,115000,4,14,0,0,1,0,0,1,1619,35,1,1,2,False,False,False,False,False,True,6,False,True,0
270949943,3,74,3.0,120000,5,7,1,0,1,0,0,0,1621,24,1,2,2,False,True,False,False,False,False,6,False,True,0
274160822,5,143,2.8,260000,5,4,1,0,2,0,0,0,1818,28,1,2,2,False,False,True,False,False,True,6,False,True,0
273997856,3,133,3.9,270000,4,5,0,0,2,2,0,0,2030,44,1,4,2,False,False,False,False,False,True,6,False,True,0
274968426,2,39,2.64,45000,5,12,2,0,0,1,1,0,1153,19,1,2,0,False,False,True,False,False,False,6,True,True,0
274617829,3,80,2.99,100000,10,11,0,0,0,0,0,0,1250,26,0,2,3,False,True,False,False,False,True,6,False,True,0
273460010,3,115,2.99,110000,5,14,1,0,0,1,1,0,956,38,1,1,2,False,True,False,False,False,True,6,True,False,0
274042642,2,71,2.99,115000,3,14,1,1,1,0,0,0,1619,35,1,2,2,True,False,False,False,False,True,6,False,True,0
273668901,3,110,2.99,120000,15,14,1,1,1,0,1,1,1090,36,0,2,2,False,True,False,False,False,True,6,False,False,0
273387110,4,120,2.99,150000,7,5,0,0,3,0,0,0,1250,30,1,2,2,False,True,False,False,True,True,6,False,False,0
271712915,3,140,2.99,190000,4,14,2,0,2,0,1,0,1357,46,1,2,4,False,True,False,False,False,False,6,False,False,0
274941472,3,85,3.4,270000,6,5,1,0,0,1,1,0,3176,28,1,1,2,False,False,False,False,True,True,6,True,True,0
274389673,4,133,3.2,270000,5,5,1,0,2,2,0,0,2030,33,1,4,6,False,True,False,False,False,False,6,False,True,0
272948850,6,312,2.99,550000,7,5,1,0,3,0,0,0,1762,52,1,2,5,False,True,False,False,False,True,6,True,True,1
274265622,1,25,2.99,48000,5,9,0,0,1,0,0,0,1920,25,1,2,2,False,False,False,False,False,True,6,True,True,0
274736912,1,40,2.99,55000,7,9,1,0,0,1,0,1,1375,40,1,2,2,False,True,False,False,False,False,6,True,True,0
270596945,2,61,3.0,70000,7,7,1,0,1,0,0,1,1147,30,1,2,2,False,True,False,False,True,False,6,True,True,0
273451067,1,41,2.99,80000,6,5,0,0,0,1,0,0,1951,41,1,2,2,False,True,False,False,False,True,6,True,True,0
272817173,1,41,2.99,80000,7,5,0,0,0,1,0,0,1951,41,1,2,5,False,True,False,False,False,True,6,False,False,0
274025893,4,122,2.99,150000,4,5,0,0,0,0,0,0,1229,30,1,2,2,False,True,False,False,True,True,6,False,True,0
273998987,3,140,2.99,190000,6,5,1,0,1,1,1,1,1357,46,1,2,2,False,True,False,False,False,True,6,False,False,0
273605459,4,130,2.7,200000,4,5,1,0,2,1,0,0,1538,32,1,4,2,False,False,False,False,True,True,6,False,False,0
273005010,4,168,2.99,250000,6,6,1,0,0,2,1,0,1488,42,1,4,2,False,True,False,False,False,True,6,True,True,0
274403923,4,160,2.99,270000,6,5,0,0,0,2,0,0,1687,40,1,2,5,False,False,False,False,True,False,6,True,True,0
274930449,3,85,2.99,270000,6,5,0,0,0,1,0,0,3176,28,1,2,2,False,True,False,False,True,True,6,False,True,0
274620805,5,235,2.99,299000,5,14,2,0,2,1,1,0,1272,47,1,2,2,True,False,False,False,True,True,6,False,False,0
270548491,4,174,2.99,300000,4,6,0,0,0,3,1,0,1724,43,1,2,5,False,False,False,False,False,False,6,False,False,0
269907925,4,168,2.99,300000,6,6,1,0,0,2,0,0,1785,42,1,4,3,False,True,False,False,False,True,6,True,True,0
273910962,4,126,3.2,350000,5,3,0,0,2,0,0,0,2777,31,1,1,8,False,False,False,False,False,True,6,False,False,0
272284525,6,220,2.99,700000,4,5,0,0,0,3,0,0,3181,36,1,2,5,False,False,False,False,False,False,6,False,True,1
258854289,4,170,3.1,950000,6,5,1,0,2,1,2,0,5588,42,1,4,2,False,False,False,False,True,True,6,False,False,1
274337663,1,25,2.99,48000,0,9,2,1,1,0,0,0,1920,25,1,1,2,True,False,False,False,False,True,6,True,True,0
274310820,1,38,2.99,50000,0,8,1,0,1,0,1,0,1315,38,1,2,0,False,True,False,False,True,False,6,False,False,0
274826437,2,61,2.99,70000,7,7,1,0,1,0,0,1,1147,30,1,2,2,True,False,False,False,True,False,6,False,False,0
274862056,2,78,2.7,89000,10,8,1,0,1,0,1,0,1128,39,0,2,5,False,True,False,False,False,True,6,False,True,0
273803362,3,80,3.0,100000,6,12,1,1,0,1,1,0,1250,26,1,2,2,False,True,False,False,True,False,6,True,True,0
273231691,3,115,2.99,110000,5,14,2,0,1,1,0,1,956,38,1,4,2,False,True,False,False,True,False,6,False,True,0
274997687,3,75,3.2,130000,5,4,1,0,2,0,0,0,1733,25,1,2,5,False,True,False,False,True,True,6,False,False,0
274501552,2,72,2.99,160000,3,8,0,0,2,0,0,0,2222,36,1,4,3,False,True,False,False,False,True,6,True,True,0
274843140,3,100,2.99,180000,5,5,1,0,2,0,1,0,1800,33,1,2,4,True,False,False,False,False,True,6,False,False,0
273689433,4,120,3.2,185000,6,16,1,0,2,0,0,0,1541,30,1,1,5,False,True,False,False,True,True,6,True,True,0
274835253,4,120,2.99,185000,7,14,2,0,2,0,0,0,1541,30,1,2,2,True,False,False,False,True,False,6,True,True,0
155990459,4,134,2.99,200000,4,6,1,1,2,1,0,0,1492,33,1,4,5,False,True,False,False,True,False,6,False,False,0
272896002,4,76,2.99,200000,6,3,0,0,0,0,1,0,2631,19,1,2,5,False,True,False,False,False,True,6,True,True,0
274176645,3,116,2.99,250000,2,5,0,0,0,0,2,0,2155,38,1,1,2,True,False,False,False,False,True,6,True,True,0
268110903,3,123,3.2,250000,7,4,1,0,2,0,0,0,2032,41,1,1,8,False,True,False,False,True,True,6,False,False,0
272250852,5,143,3.2,260000,5,4,1,0,2,0,1,0,1818,28,1,4,5,False,True,False,False,True,True,6,False,True,0
268940428,4,170,3.5,270000,10,5,1,0,2,0,0,0,1588,42,0,4,4,False,True,False,False,False,False,6,False,True,0
274939068,3,85,2.99,270000,9,5,1,0,0,1,1,0,3176,28,1,2,5,False,True,False,False,False,True,6,False,False,0
255388888,4,160,2.99,61,5,14,2,0,1,1,0,1,0,40,1,2,4,False,False,True,False,False,False,6,False,True,0
271824007,4,150,3.0,300000,5,10,1,1,1,2,1,0,2000,37,1,4,4,False,True,False,False,True,True,6,False,False,0
274181774,3,130,3.2,300000,7,6,1,0,2,0,0,0,2307,43,1,4,5,False,True,False,False,True,True,6,False,True,0
273148119,4,200,3.2,300000,5,13,1,0,3,0,0,0,1500,50,1,4,5,False,True,False,True,False,True,6,False,False,0
273344928,4,146,3.0,300000,5,6,1,0,0,0,0,0,2054,36,1,4,3,False,True,False,False,False,True,6,False,False,0
269763841,4,168,3.2,330000,3,6,1,0,3,0,0,0,1964,42,1,4,5,False,True,False,False,True,True,6,False,False,0
274619017,4,169,3.2,330000,2,5,1,0,3,0,0,0,1952,42,1,4,5,False,True,False,False,True,True,6,False,False,0
273525569,4,168,2.99,330000,4,6,2,0,3,0,0,0,1964,42,1,2,2,True,False,False,False,False,True,6,False,False,0
274020738,4,130,3.2,350000,5,3,1,0,2,0,0,0,2692,32,1,1,5,False,True,False,False,True,True,6,False,False,0
268266823,6,210,3.2,380000,5,5,1,0,3,0,1,0,1809,35,1,1,5,False,True,False,False,True,True,6,False,True,0
273785167,6,326,3.2,400000,2,5,1,0,3,0,1,0,1226,54,1,1,5,False,True,False,False,True,True,6,False,False,0
269679389,3,160,3.4,450000,4,15,2,1,0,0,0,0,2812,53,1,4,4,True,False,False,False,False,True,6,True,True,0
271740344,6,218,3.2,750000,3,5,1,0,3,0,0,0,3440,36,1,4,5,False,True,False,False,True,True,6,False,False,1
229440304,4,184,3.0,950000,5,5,1,0,2,1,1,0,5163,46,1,4,3,True,False,False,False,True,True,6,False,True,1
271195235,6,414,2.99,1500000,6,8,1,0,2,4,3,3,3623,69,1,2,4,False,False,True,False,False,True,6,True,True,1
194057094,1,21,2.99,38000,3,5,1,0,1,0,0,0,1809,21,1,1,2,False,True,False,False,True,True,6,True,True,0
274437045,2,45,2.99,45000,7,5,0,0,1,0,1,0,1000,22,1,2,5,False,False,True,False,False,True,6,False,True,0
237809420,2,64,2.99,85000,6,11,1,1,1,0,0,1,1328,32,1,2,4,True,False,False,True,False,True,6,True,True,0
235805453,3,80,2.99,100000,10,11,1,1,1,1,2,0,1250,26,0,1,4,False,True,False,False,True,True,6,False,False,0
271793380,1,40,2.99,45000,8,17,1,1,0,0,1,0,1125,40,1,2,5,False,False,False,False,False,True,6,False,True,0
212768104,2,42,2.64,49000,7,7,1,0,1,0,1,0,1166,21,1,2,2,False,False,True,False,False,False,6,False,True,0
274857105,2,40,2.64,50000,5,12,2,0,0,1,1,0,1250,20,1,1,0,False,False,True,False,False,False,6,False,True,0
273770406,2,37,2.64,59900,7,9,1,0,0,0,1,0,1618,18,1,1,2,False,False,True,False,False,False,6,True,True,0
272094765,2,46,2.99,60000,3,12,0,0,0,0,1,0,1304,23,1,1,2,False,False,False,False,False,True,6,True,True,0
274634999,1,30,2.99,60000,7,5,1,0,1,1,0,0,2000,30,1,1,2,True,False,False,False,False,False,6,True,True,0
274357475,3,80,2.99,65000,8,13,1,0,0,1,0,0,812,26,1,2,2,False,True,False,False,True,False,6,False,False,0
274043819,2,40,2.64,65000,5,12,2,0,0,1,1,0,1625,20,1,1,5,False,True,False,False,True,False,6,True,True,0
273378576,2,43,2.64,65000,7,9,2,0,1,0,0,0,1511,21,1,2,2,False,True,False,False,False,False,6,True,True,0
274114632,2,63,3.2,65000,5,7,1,0,0,1,1,0,1031,31,1,1,2,False,False,True,False,True,False,6,False,True,0
274067060,2,61,2.99,70000,5,9,1,0,0,1,1,0,1147,30,1,1,2,False,True,False,False,False,False,6,False,True,0
274113086,2,70,3.0,75000,3,8,1,0,1,0,1,0,1071,35,1,1,2,False,True,False,False,True,False,6,False,True,0
274403628,3,74,2.99,90000,9,16,2,0,1,0,0,1,1216,24,1,1,5,False,False,True,False,False,False,6,True,True,0
274962198,2,66,2.99,129000,4,14,2,0,1,0,0,0,1954,33,1,2,2,True,False,False,False,True,True,6,False,False,0
239198302,3,100,2.99,140000,6,3,0,0,0,2,0,0,1400,33,1,2,2,True,False,False,False,False,True,6,False,False,0
274805813,4,150,3.0,145000,6,8,2,1,1,1,0,1,966,37,1,4,4,False,True,False,False,True,True,6,False,False,0
269993892,3,153,3.5,170000,2,17,2,1,2,0,1,1,1111,51,1,4,4,False,True,False,False,False,True,6,False,True,0
215194648,3,106,2.8,230000,4,6,2,0,1,1,1,0,2169,35,1,4,5,False,True,False,False,True,True,6,False,False,0
225860654,3,115,3.4,250000,2,5,0,0,1,0,0,0,2173,38,1,1,2,True,False,False,False,False,True,6,False,True,0
274568774,3,127,3.5,300000,4,6,1,0,2,0,0,0,2362,42,1,4,4,True,False,False,False,False,True,6,False,True,0
271175941,3,75,2.99,120000,6,7,1,0,1,0,0,0,1600,25,1,2,2,False,True,False,False,False,False,6,False,True,0
274356905,3,65,2.99,100000,8,12,0,0,1,0,1,0,1538,21,1,2,0,False,False,False,False,False,True,6,False,True,0
268192176,3,151,3.0,380000,5,8,0,1,2,0,1,0,2516,50,1,4,2,False,False,False,False,False,True,6,False,True,0
274217256,2,46,2.99,60000,8,9,1,0,1,0,0,0,1304,23,1,2,5,False,False,False,False,False,True,6,False,False,0
274847835,2,50,2.99,70000,6,13,2,0,1,0,0,0,1400,25,1,2,2,True,False,False,True,False,True,6,False,True,0
274537716,3,65,2.7,70000,5,16,0,0,1,0,0,1,1076,21,1,2,5,False,False,False,False,True,True,6,False,True,0
274340524,3,70,2.99,100000,8,12,1,0,1,0,1,0,1428,23,1,2,5,False,False,False,False,False,True,6,True,True,0
271972500,3,113,2.99,110000,5,14,2,1,0,0,0,1,973,37,1,4,2,False,True,False,False,False,True,6,False,False,0
237156911,2,55,2.99,110000,5,8,1,0,0,1,1,0,2000,27,1,2,2,True,False,False,False,False,False,6,False,False,0
274019839,3,110,2.99,130000,5,5,0,0,2,0,0,0,1181,36,1,1,2,False,True,False,False,False,True,6,False,False,0
268431022,3,74,2.99,150000,2,3,0,0,1,0,0,0,2013,24,1,2,2,False,True,False,False,True,True,6,False,True,0
274713768,3,100,2.99,250000,2,5,0,0,1,1,0,1,2500,33,1,2,5,False,True,False,False,True,True,6,False,False,0
269675669,3,125,2.99,250000,6,5,1,1,2,0,0,0,2000,41,1,1,5,True,False,False,False,False,True,6,False,False,0
273905760,4,170,2.99,270000,4,6,0,0,2,0,0,0,1588,42,1,4,2,False,True,False,False,False,True,6,False,True,0
267064065,4,150,2.99,270000,6,3,0,0,3,0,0,0,1800,37,1,2,5,False,True,False,False,False,True,6,False,True,0
274859209,4,195,3.5,300000,1,10,1,1,2,0,3,1,1538,48,1,4,2,True,False,False,False,True,False,6,False,False,0
270580932,3,165,2.99,380000,3,7,0,0,2,0,0,0,2303,55,1,2,4,True,False,False,False,False,True,6,True,True,0
271453510,5,238,2.99,500000,5,5,0,0,3,0,0,0,2100,47,1,2,5,False,True,False,False,False,True,6,True,True,0
274553672,4,175,2.99,270000,4,6,1,0,2,0,1,1,1542,43,1,2,4,True,False,False,False,False,True,6,False,False,0
274916044,1,37,2.64,40000,11,9,1,0,0,0,0,0,1081,37,0,2,5,False,True,False,False,False,False,6,False,True,0
230040643,2,40,2.99,40000,9,16,1,1,0,1,2,0,1000,20,1,2,5,False,False,True,False,False,True,6,False,False,0
273963314,1,35,2.5,57000,9,9,1,0,1,0,0,0,1628,35,1,2,5,False,False,False,True,False,True,6,False,False,0
274016615,2,42,2.99,58000,6,8,1,0,1,0,1,0,1380,21,1,2,2,False,True,False,False,False,False,6,True,False,0
